,Reactant_1,Reactant_2,Ligand,Reagent,Solvent,Success
103,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],C1CCOC1,0.0
104,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],C1CCOC1,1.0
105,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],C1CCOC1,0.0
106,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[Na+],C1CCOC1,0.0
107,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,[OH-].[Na+],C1CCOC1,0.0
108,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
109,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
110,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
111,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
112,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
113,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
114,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
115,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
116,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],C1CCOC1,1.0
117,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
118,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
119,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,C(=O)(O)[O-].[Na+],C1CCOC1,0.0
120,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,1.0
121,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[F-].[Cs+],C1CCOC1,0.0
122,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[F-].[Cs+],C1CCOC1,1.0
123,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],C1CCOC1,1.0
124,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],C1CCOC1,0.0
125,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],C1CCOC1,1.0
126,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[F-].[Cs+],C1CCOC1,1.0
127,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],C1CCOC1,0.0
128,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],C1CCOC1,1.0
129,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],C1CCOC1,0.0
130,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[F-].[Cs+],C1CCOC1,0.0
131,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,[F-].[Cs+],C1CCOC1,0.0
132,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
133,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
134,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
135,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
136,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
137,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
138,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
139,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
140,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,1.0
141,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
142,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
143,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,0.0
144,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],C1CCOC1,1.0
145,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[K+],C1CCOC1,0.0
146,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[K+],C1CCOC1,1.0
147,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],C1CCOC1,1.0
148,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[K+],C1CCOC1,0.0
149,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[K+],C1CCOC1,1.0
150,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[K+],C1CCOC1,1.0
151,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[K+],C1CCOC1,0.0
152,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],C1CCOC1,1.0
153,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[K+],C1CCOC1,0.0
154,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[K+],C1CCOC1,0.0
155,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,[OH-].[K+],C1CCOC1,0.0
156,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
157,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[Li+].CC(C)(C)[O-],C1CCOC1,0.0
158,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
159,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
160,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].CC(C)(C)[O-],C1CCOC1,0.0
161,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
162,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
163,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,0.0
164,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
165,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],C1CCOC1,0.0
166,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[Li+].CC(C)(C)[O-],C1CCOC1,0.0
167,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,[Li+].CC(C)(C)[O-],C1CCOC1,1.0
168,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,C1CCOC1,1.0
169,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,CCN(CC)CC,C1CCOC1,0.0
170,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,CCN(CC)CC,C1CCOC1,1.0
171,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,C1CCOC1,1.0
172,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,C1CCOC1,0.0
173,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,C1CCOC1,1.0
174,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CCN(CC)CC,C1CCOC1,1.0
175,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,C1CCOC1,0.0
176,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,C1CCOC1,1.0
177,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,C1CCOC1,0.0
178,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CCN(CC)CC,C1CCOC1,0.0
179,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,CCN(CC)CC,C1CCOC1,0.0
180,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0,C1CCOC1,1.0
181,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0,C1CCOC1,0.0
182,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,0,C1CCOC1,1.0
183,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0,C1CCOC1,1.0
184,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,0,C1CCOC1,0.0
185,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,0,C1CCOC1,1.0
186,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,0,C1CCOC1,1.0
187,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,0,C1CCOC1,0.0
188,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,0,C1CCOC1,1.0
189,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,0,C1CCOC1,0.0
190,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,0,C1CCOC1,0.0
191,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,0,0,C1CCOC1,0.0
192,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CN(C)C=O,0.0
193,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CN(C)C=O,0.0
194,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[Na+],CN(C)C=O,0.0
195,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CN(C)C=O,0.0
196,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],CN(C)C=O,0.0
197,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],CN(C)C=O,0.0
198,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CN(C)C=O,1.0
199,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CN(C)C=O,0.0
200,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CN(C)C=O,1.0
201,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CN(C)C=O,0.0
202,C1=CC2=C(C=CC(=C2)Cl)N=C1,B(C1=C(C=CC2=C1C=NN2C3CCCCO3)C)(O)O,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[Na+],CN(C)C=O,0.0
